"datum","entries","entries_pos","entries_neg","sumTotal","timeframe_7d","sumTotal_last7d","timeframe_14d","sumTotal_last14d","timeframe_28d","sumTotal_last28d","timeframe_phase2","sumTotal_Phase2","timeframe_phase2b","sumTotal_Phase2b","timeframe_phase3","sumTotal_Phase3","sum7d","sum14d","mean7d","mean14d","pos_anteil","pos_anteil_mean7d","timeframe_all","anteil_pos_all","anteil_pos_14","anteil_pos_28","anteil_pos_phase2","anteil_pos_phase2b","anteil_pos_phase3","pop","inz_entries","inzmean7d","inzmean14d","inzsumTotal","inzsumTotal_last7d","inzsumTotal_last14d","inzsumTotal_last28d","inzsumTotal_Phase2","inzsumTotal_Phase2b","inzsumTotal_Phase3","inzsum7d","inzsum14d","entries_diff_last_age","entries_diff_last","type","version","datum_unit","nachweismethode","geoRegion"
2020-12-25,453,44,409,29926,FALSE,0,FALSE,0,FALSE,0,TRUE,29926,TRUE,29926,FALSE,0,8137,14267,1073.86,1002.5,9.7,11.8,TRUE,9.2,4.2,5.3,9.2,9.2,6.7,805098,56.27,133.38,124.52,3717.06,NA,NA,NA,3717.06,3717.06,NA,1010.68,1772.08,1,1063,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","VD"
2020-12-26,755,110,645,30681,FALSE,0,FALSE,0,FALSE,0,TRUE,30681,TRUE,30681,FALSE,0,7854,14406,1017.71,970.71,14.6,12.66,TRUE,9.2,4.2,5.3,9.2,9.2,6.7,805098,93.78,126.41,120.57,3810.84,NA,NA,NA,3810.84,3810.84,NA,975.53,1789.35,1,1063,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","VD"
2020-12-27,562,108,454,31243,FALSE,0,FALSE,0,FALSE,0,TRUE,31243,TRUE,31243,FALSE,0,7628,14528,936.71,957.07,19.2,13.66,TRUE,9.2,4.2,5.3,9.2,9.2,6.7,805098,69.81,116.35,118.88,3880.65,NA,NA,NA,3880.65,3880.65,NA,947.46,1804.5,1,1063,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","VD"
2020-12-28,1154,167,987,32397,FALSE,0,FALSE,0,FALSE,0,TRUE,32397,TRUE,32397,FALSE,0,7517,14750,862.43,946.14,14.5,14.47,TRUE,9.2,4.2,5.3,9.2,9.2,6.7,805098,143.34,107.12,117.52,4023.98,NA,NA,NA,4023.98,4023.98,NA,933.68,1832.08,1,1063,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","VD"
2020-12-29,1047,164,883,33444,FALSE,0,FALSE,0,FALSE,0,TRUE,33444,TRUE,33444,FALSE,0,7124,14856,842.57,918.5,15.7,16.23,TRUE,9.2,4.2,5.3,9.2,9.2,6.7,805098,130.05,104.65,114.09,4154.03,NA,NA,NA,4154.03,4154.03,NA,884.86,1845.24,1,1063,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","VD"
2020-12-30,1076,149,927,34520,FALSE,0,FALSE,0,FALSE,0,TRUE,34520,TRUE,34520,FALSE,0,6557,15009,819.43,871.07,13.8,17.17,TRUE,9.2,4.2,5.3,9.2,9.2,6.7,805098,133.65,101.78,108.19,4287.68,NA,NA,NA,4287.68,4287.68,NA,814.44,1864.25,1,1063,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","VD"
2020-12-31,990,137,853,35510,FALSE,0,FALSE,0,FALSE,0,TRUE,35510,TRUE,35510,FALSE,0,6037,14895,824.43,833.71,13.8,17.59,TRUE,9.2,4.2,5.3,9.2,9.2,6.7,805098,122.97,102.4,103.55,4410.64,NA,NA,NA,4410.64,4410.64,NA,749.85,1850.09,1,1063,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","VD"
2021-01-01,314,69,245,35824,FALSE,0,FALSE,0,FALSE,0,TRUE,35824,TRUE,35824,FALSE,0,5898,14035,818.43,869.64,22,18.54,TRUE,9.2,4.2,5.3,9.2,9.2,6.7,805098,39,101.66,108.02,4449.64,NA,NA,NA,4449.64,4449.64,NA,732.58,1743.27,1,1063,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","VD"
2021-01-02,593,126,467,36417,FALSE,0,FALSE,0,FALSE,0,TRUE,36417,TRUE,36417,FALSE,0,5736,13590,819.29,854.29,21.2,18.87,TRUE,9.2,4.2,5.3,9.2,9.2,6.7,805098,73.66,101.76,106.11,4523.3,NA,NA,NA,4523.3,4523.3,NA,712.46,1687.99,1,1063,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","VD"
2021-01-03,597,132,465,37014,FALSE,0,FALSE,0,FALSE,0,TRUE,37014,TRUE,37014,FALSE,0,5771,13399,805.43,843.43,22.1,19.16,TRUE,9.2,4.2,5.3,9.2,9.2,6.7,805098,74.15,100.04,104.76,4597.45,NA,NA,NA,4597.45,4597.45,NA,716.81,1664.27,1,1063,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","VD"
2021-01-04,1112,236,876,38126,FALSE,0,FALSE,0,FALSE,0,TRUE,38126,TRUE,38126,FALSE,0,5729,13246,805,831,21.2,19.23,TRUE,9.2,4.2,5.3,9.2,9.2,6.7,805098,138.12,99.99,103.22,4735.57,NA,NA,NA,4735.57,4735.57,NA,711.59,1645.27,1,1063,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","VD"
2021-01-05,1053,190,863,39179,FALSE,0,FALSE,0,FALSE,0,TRUE,39179,TRUE,39179,FALSE,0,5735,12859,896.71,806.5,18,17.89,TRUE,9.2,4.2,5.3,9.2,9.2,6.7,805098,130.79,111.38,100.17,4866.36,NA,NA,NA,4866.36,4866.36,NA,712.34,1597.2,1,1063,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","VD"
2021-01-06,979,155,824,40158,FALSE,0,FALSE,0,FALSE,0,TRUE,40158,TRUE,40158,FALSE,0,5638,12195,889.14,781.36,15.8,16.94,TRUE,9.2,4.2,5.3,9.2,9.2,6.7,805098,121.6,110.44,97.05,4987.96,NA,NA,NA,4987.96,4987.96,NA,700.29,1514.72,1,1063,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","VD"
2021-01-07,987,141,846,41145,FALSE,0,FALSE,0,FALSE,0,TRUE,41145,TRUE,41145,FALSE,0,5635,11672,862.43,769.07,14.3,16.26,TRUE,9.2,4.2,5.3,9.2,9.2,6.7,805098,122.59,107.12,95.53,5110.56,NA,NA,NA,5110.56,5110.56,NA,699.91,1449.76,1,1063,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","VD"
2021-01-08,956,120,836,42101,FALSE,0,FALSE,0,FALSE,0,TRUE,42101,TRUE,42101,FALSE,0,6277,12175,843.57,798.14,12.6,15.13,TRUE,9.2,4.2,5.3,9.2,9.2,6.7,805098,118.74,104.78,99.14,5229.3,NA,NA,NA,5229.3,5229.3,NA,779.66,1512.24,1,1063,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","VD"
2021-01-09,540,79,461,42641,FALSE,0,FALSE,0,FALSE,0,TRUE,42641,TRUE,42641,FALSE,0,6224,11960,793.71,790.14,14.6,14.26,TRUE,9.2,4.2,5.3,9.2,9.2,6.7,805098,67.07,98.59,98.14,5296.37,NA,NA,NA,5296.37,5296.37,NA,773.07,1485.53,1,1063,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","VD"
2021-01-10,410,71,339,43051,FALSE,0,FALSE,0,FALSE,0,TRUE,43051,TRUE,43051,FALSE,0,6037,11808,757.29,771.43,17.3,14.07,TRUE,9.2,4.2,5.3,9.2,9.2,6.7,805098,50.93,94.06,95.82,5347.3,NA,NA,NA,5347.3,5347.3,NA,749.85,1466.65,1,1063,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","VD"
2021-01-11,980,130,850,44031,FALSE,0,FALSE,0,FALSE,0,TRUE,44031,TRUE,44031,FALSE,0,5905,11634,733.14,764.79,13.3,13.53,TRUE,9.2,4.2,5.3,9.2,9.2,6.7,805098,121.72,91.06,94.99,5469.02,NA,NA,NA,5469.02,5469.02,NA,733.45,1445.04,1,1063,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","VD"
2021-01-12,704,84,620,44735,FALSE,0,FALSE,0,FALSE,0,TRUE,44735,TRUE,44735,FALSE,0,5556,11291,699.57,757.29,11.9,13.27,TRUE,9.2,4.2,5.3,9.2,9.2,6.7,805098,87.44,86.89,94.06,5556.47,NA,NA,NA,5556.47,5556.47,NA,690.1,1402.44,1,1063,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","VD"
2021-01-13,724,105,619,45459,FALSE,0,FALSE,0,FALSE,0,TRUE,45459,TRUE,45459,FALSE,0,5301,10939,691.14,752.21,14.5,13.17,TRUE,9.2,4.2,5.3,9.2,9.2,6.7,805098,89.93,85.85,93.43,5646.39,NA,NA,NA,5646.39,5646.39,NA,658.43,1358.72,1,1063,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","VD"
2021-01-14,818,86,732,46277,FALSE,0,FALSE,0,FALSE,0,TRUE,46277,TRUE,46277,FALSE,0,5132,10767,680.43,756.07,10.5,13.26,TRUE,9.2,4.2,5.3,9.2,9.2,6.7,805098,101.6,84.52,93.91,5748,NA,NA,NA,5748,5748,NA,637.44,1337.35,1,1063,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","VD"
2021-01-15,721,78,643,46998,FALSE,0,FALSE,0,FALSE,0,TRUE,46998,TRUE,46998,FALSE,0,4897,11174,686,751.79,10.8,13,TRUE,9.2,4.2,5.3,9.2,9.2,6.7,805098,89.55,85.21,93.38,5837.55,NA,NA,NA,5837.55,5837.55,NA,608.25,1387.91,1,1063,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","VD"
2021-01-16,481,67,414,47479,FALSE,0,FALSE,0,FALSE,0,TRUE,47479,TRUE,47479,FALSE,0,4838,11062,720.86,752.21,13.9,12.71,TRUE,9.2,4.2,5.3,9.2,9.2,6.7,805098,59.74,89.54,93.43,5897.29,NA,NA,NA,5897.29,5897.29,NA,600.92,1373.99,1,1063,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","VD"
2021-01-17,335,60,275,47814,FALSE,0,FALSE,0,FALSE,0,TRUE,47814,TRUE,47814,FALSE,0,4763,10800,747.14,750.29,17.9,12.49,TRUE,9.2,4.2,5.3,9.2,9.2,6.7,805098,41.61,92.8,93.19,5938.9,NA,NA,NA,5938.9,5938.9,NA,591.6,1341.45,1,1063,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","VD"
2021-01-18,1019,117,902,48833,FALSE,0,FALSE,0,FALSE,0,TRUE,48833,TRUE,48833,FALSE,0,4802,10707,779,750.07,11.5,12.24,TRUE,9.2,4.2,5.3,9.2,9.2,6.7,805098,126.57,96.76,93.17,6065.47,NA,NA,NA,6065.47,6065.47,NA,596.45,1329.9,1,1063,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","VD"
2021-01-19,948,94,854,49781,FALSE,0,FALSE,0,FALSE,0,TRUE,49781,TRUE,49781,FALSE,0,5046,10602,804,763.64,9.9,12.24,TRUE,9.2,4.2,5.3,9.2,9.2,6.7,805098,117.75,99.86,94.85,6183.22,NA,NA,NA,6183.22,6183.22,NA,626.76,1316.86,1,1063,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","VD"
2021-01-20,908,117,791,50689,FALSE,0,FALSE,0,FALSE,0,TRUE,50689,TRUE,50689,FALSE,0,5230,10531,813.29,770.5,12.9,12.14,TRUE,9.2,4.2,5.3,9.2,9.2,6.7,805098,112.78,101.02,95.7,6296,NA,NA,NA,6296,6296,NA,649.61,1308.04,1,1063,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","VD"
2021-01-21,1041,92,949,51730,FALSE,0,FALSE,0,FALSE,0,TRUE,51730,TRUE,51730,FALSE,0,5453,10585,820.14,789.36,8.8,11.11,TRUE,9.2,4.2,5.3,9.2,9.2,6.7,805098,129.3,101.87,98.05,6425.3,NA,NA,NA,6425.3,6425.3,NA,677.31,1314.75,1,1063,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","VD"
2021-01-22,896,97,799,52626,FALSE,0,FALSE,0,FALSE,0,TRUE,52626,TRUE,52626,FALSE,0,5628,10525,814.14,811.07,10.8,10.9,TRUE,9.2,4.2,5.3,9.2,9.2,6.7,805098,111.29,101.12,100.74,6536.6,NA,NA,NA,6536.6,6536.6,NA,699.05,1307.29,1,1063,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","VD"
2021-01-23,546,72,474,53172,FALSE,0,FALSE,0,FALSE,0,TRUE,53172,TRUE,53172,FALSE,0,5693,10531,806.43,831.07,13.2,10.79,TRUE,9.2,4.2,5.3,9.2,9.2,6.7,805098,67.82,100.17,103.23,6604.41,NA,NA,NA,6604.41,6604.41,NA,707.12,1308.04,1,1063,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","VD"
2021-01-24,383,41,342,53555,FALSE,0,FALSE,0,FALSE,0,TRUE,53555,TRUE,53555,FALSE,0,5741,10504,793.86,841.79,10.7,10.66,TRUE,9.2,4.2,5.3,9.2,9.2,6.7,805098,47.57,98.6,104.56,6651.99,NA,NA,NA,6651.99,6651.99,NA,713.08,1304.69,1,1063,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","VD"
2021-01-25,977,98,879,54532,FALSE,0,FALSE,0,FALSE,0,TRUE,54532,TRUE,54532,FALSE,0,5699,10501,799.71,864,10,10.53,TRUE,9.2,4.2,5.3,9.2,9.2,6.7,805098,121.35,99.33,107.32,6773.34,NA,NA,NA,6773.34,6773.34,NA,707.86,1304.31,1,1063,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","VD"
2021-01-26,894,81,813,55426,FALSE,0,FALSE,0,FALSE,0,TRUE,55426,TRUE,55426,FALSE,0,5645,10691,818.14,890.5,9.1,10.24,TRUE,9.2,4.2,5.3,9.2,9.2,6.7,805098,111.04,101.62,110.61,6884.38,NA,NA,NA,6884.38,6884.38,NA,701.16,1327.91,1,1063,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","VD"
2021-01-27,820,98,722,56246,FALSE,0,FALSE,0,FALSE,0,TRUE,56246,TRUE,56246,FALSE,0,5557,10787,848.86,896.14,12,9.6,TRUE,9.2,4.2,5.3,9.2,9.2,6.7,805098,101.85,105.44,111.31,6986.23,NA,NA,NA,6986.23,6986.23,NA,690.23,1339.84,1,1063,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","VD"
2021-01-28,1082,85,997,57328,FALSE,0,FALSE,0,FALSE,0,TRUE,57328,TRUE,57328,FALSE,0,5598,11051,863.43,898.07,7.9,9.96,TRUE,9.2,4.2,5.3,9.2,9.2,6.7,805098,134.39,107.25,111.55,7120.62,NA,NA,NA,7120.62,7120.62,NA,695.32,1372.63,1,1063,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","VD"
2021-01-29,1025,90,935,58353,FALSE,0,FALSE,0,FALSE,0,TRUE,58353,TRUE,58353,FALSE,0,5727,11355,913.86,906.5,8.8,9.71,TRUE,9.2,4.2,5.3,9.2,9.2,6.7,805098,127.31,113.51,112.59,7247.94,NA,NA,NA,7247.94,7247.94,NA,711.34,1410.39,1,1063,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","VD"
2021-01-30,761,66,695,59114,FALSE,0,FALSE,0,FALSE,0,TRUE,59114,TRUE,59114,FALSE,0,5942,11635,974.57,912.07,8.7,9.47,TRUE,9.2,4.2,5.3,9.2,9.2,6.7,805098,94.52,121.05,113.29,7342.46,NA,NA,NA,7342.46,7342.46,NA,738.05,1445.17,1,1063,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","VD"
2021-01-31,485,64,421,59599,FALSE,0,FALSE,0,FALSE,0,TRUE,59599,TRUE,59599,FALSE,0,6044,11785,998.43,920.43,13.2,9.34,TRUE,9.2,4.2,5.3,9.2,9.2,6.7,805098,60.24,124.01,114.33,7402.7,NA,NA,NA,7402.7,7402.7,NA,750.72,1463.8,1,1063,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","VD"
2021-02-01,1330,110,1220,60929,FALSE,0,FALSE,0,FALSE,0,TRUE,60929,TRUE,60929,FALSE,0,6397,12096,996.43,940.57,8.3,9.4,TRUE,9.2,4.2,5.3,9.2,9.2,6.7,805098,165.2,123.77,116.83,7567.9,NA,NA,NA,7567.9,7567.9,NA,794.56,1502.43,1,1063,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","VD"
2021-02-02,1319,97,1222,62248,FALSE,0,FALSE,0,FALSE,0,TRUE,62248,TRUE,62248,FALSE,0,6822,12467,994.86,960,7.4,9.09,TRUE,9.2,4.2,5.3,9.2,9.2,6.7,805098,163.83,123.57,119.24,7731.73,NA,NA,NA,7731.73,7731.73,NA,847.35,1548.51,1,1063,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","VD"
2021-02-03,987,110,877,63235,FALSE,0,FALSE,0,FALSE,0,TRUE,63235,TRUE,63235,FALSE,0,6989,12546,975.29,979.43,11.1,9.31,TRUE,9.2,4.2,5.3,9.2,9.2,6.7,805098,122.59,121.14,121.65,7854.32,NA,NA,NA,7854.32,7854.32,NA,868.09,1558.32,1,1063,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","VD"
2021-02-04,1068,89,979,64303,FALSE,0,FALSE,0,FALSE,0,TRUE,64303,TRUE,64303,FALSE,0,6975,12573,977.43,982.71,8.3,9.11,TRUE,9.2,4.2,5.3,9.2,9.2,6.7,805098,132.65,121.41,122.06,7986.98,NA,NA,NA,7986.98,7986.98,NA,866.35,1561.67,1,1063,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","VD"
2021-02-05,1014,67,947,65317,FALSE,0,FALSE,0,FALSE,0,TRUE,65317,TRUE,65317,FALSE,0,6964,12691,967.29,993.57,6.6,8.86,TRUE,9.2,4.2,5.3,9.2,9.2,6.7,805098,125.95,120.15,123.41,8112.93,NA,NA,NA,8112.93,8112.93,NA,864.99,1576.33,1,1063,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","VD"
2021-02-06,624,64,560,65941,FALSE,0,FALSE,0,FALSE,0,TRUE,65941,TRUE,65941,FALSE,0,6827,12769,945.43,985.93,10.3,8.87,TRUE,9.2,4.2,5.3,9.2,9.2,6.7,805098,77.51,117.43,122.46,8190.43,NA,NA,NA,8190.43,8190.43,NA,847.97,1586.02,1,1063,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","VD"
2021-02-07,500,59,441,66441,FALSE,0,FALSE,0,FALSE,0,TRUE,66441,TRUE,66441,FALSE,0,6842,12886,960.43,984,11.8,8.16,TRUE,9.2,4.2,5.3,9.2,9.2,6.7,805098,62.1,119.29,122.22,8252.54,NA,NA,NA,8252.54,8252.54,NA,849.83,1600.55,1,1063,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","VD"
2021-02-08,1259,82,1177,67700,FALSE,0,FALSE,0,FALSE,0,TRUE,67700,TRUE,67700,FALSE,0,6771,13168,969,972.29,6.5,7.7,TRUE,9.2,4.2,5.3,9.2,9.2,6.7,805098,156.38,120.36,120.77,8408.91,NA,NA,NA,8408.91,8408.91,NA,841.02,1635.58,1,1063,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","VD"
2021-02-09,1166,87,1079,68866,FALSE,0,FALSE,0,FALSE,0,TRUE,68866,TRUE,68866,FALSE,0,6618,13440,992.29,959.43,7.5,7.67,TRUE,9.2,4.2,5.3,9.2,9.2,6.7,805098,144.83,123.25,119.17,8553.74,NA,NA,NA,8553.74,8553.74,NA,822.01,1669.36,1,1063,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","VD"
2021-02-10,1092,67,1025,69958,FALSE,0,FALSE,0,FALSE,0,TRUE,69958,TRUE,69958,FALSE,0,6723,13712,996.57,962.29,6.1,7.43,TRUE,9.2,4.2,5.3,9.2,9.2,6.7,805098,135.64,123.78,119.52,8689.38,NA,NA,NA,8689.38,8689.38,NA,835.05,1703.15,1,1063,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","VD"
2021-02-11,1128,57,1071,71086,FALSE,0,FALSE,0,FALSE,0,TRUE,71086,TRUE,71086,FALSE,0,6783,13758,990.57,966,5.1,7.24,TRUE,9.2,4.2,5.3,9.2,9.2,6.7,805098,140.11,123.04,119.99,8829.48,NA,NA,NA,8829.48,8829.48,NA,842.51,1708.86,1,1063,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","VD"
2021-02-12,1177,75,1102,72263,FALSE,0,FALSE,0,FALSE,0,TRUE,72263,TRUE,72263,FALSE,0,6946,13910,977.29,980.21,6.4,7.3,TRUE,9.2,4.2,5.3,9.2,9.2,6.7,805098,146.19,121.39,121.75,8975.68,NA,NA,NA,8975.68,8975.68,NA,862.75,1727.74,1,1063,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","VD"
2021-02-13,654,56,598,72917,FALSE,0,FALSE,0,FALSE,0,TRUE,72917,TRUE,72917,FALSE,0,6976,13803,973.43,987.64,8.6,7.13,TRUE,9.2,4.2,5.3,9.2,9.2,6.7,805098,81.23,120.91,122.67,9056.91,NA,NA,NA,9056.91,9056.91,NA,866.48,1714.45,1,1063,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","VD"
2021-02-14,458,48,410,73375,FALSE,0,FALSE,0,FALSE,0,TRUE,73375,TRUE,73375,FALSE,0,6934,13776,964.14,995.64,10.5,7.07,TRUE,9.2,4.2,5.3,9.2,9.2,6.7,805098,56.89,119.75,123.67,9113.8,NA,NA,NA,9113.8,9113.8,NA,861.26,1711.1,1,1063,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","VD"
2021-02-15,1166,81,1085,74541,FALSE,0,FALSE,0,FALSE,0,TRUE,74541,TRUE,74541,TRUE,1166,6841,13612,963,988.93,6.9,7.11,TRUE,9.2,4.2,5.3,9.2,9.2,6.7,805098,144.83,119.61,122.83,9258.62,NA,NA,NA,9258.62,9258.62,144.83,849.71,1690.73,1,1063,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","VD"
2021-02-16,1139,72,1067,75680,FALSE,0,FALSE,0,FALSE,0,TRUE,75680,TRUE,75680,TRUE,2305,6814,13432,968.14,999.29,6.3,7.17,TRUE,9.2,4.2,5.3,9.2,9.2,6.7,805098,141.47,120.25,124.12,9400.1,NA,NA,NA,9400.1,9400.1,286.3,846.36,1668.37,1,1063,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","VD"
2021-02-17,1027,59,968,76707,FALSE,0,FALSE,0,FALSE,0,TRUE,76707,TRUE,76707,TRUE,3332,6749,13472,978.71,984.14,5.7,6.93,TRUE,9.2,4.2,5.3,9.2,9.2,6.7,805098,127.56,121.56,122.24,9527.66,NA,NA,NA,9527.66,9527.66,413.86,838.28,1673.34,1,1063,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","VD"
2021-02-18,1120,61,1059,77827,FALSE,0,FALSE,0,FALSE,0,TRUE,77827,TRUE,77827,TRUE,4452,6741,13524,1000.71,996.21,5.4,6.61,TRUE,9.2,4.2,5.3,9.2,9.2,6.7,805098,139.11,124.3,123.74,9666.77,NA,NA,NA,9666.77,9666.77,552.98,837.29,1679.8,1,1063,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","VD"
2021-02-19,1213,82,1131,79040,FALSE,0,FALSE,0,FALSE,0,TRUE,79040,TRUE,79040,TRUE,5665,6777,13723,1000.57,979.57,6.8,6.89,TRUE,9.2,4.2,5.3,9.2,9.2,6.7,805098,150.66,124.28,121.67,9817.44,NA,NA,NA,9817.44,9817.44,703.64,841.76,1704.51,1,1063,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","VD"
2021-02-20,728,50,678,79768,FALSE,0,FALSE,0,FALSE,0,TRUE,79768,TRUE,79768,TRUE,6393,6851,13827,1025.14,978.93,6.9,6.81,TRUE,9.2,4.2,5.3,9.2,9.2,6.7,805098,90.42,127.33,121.59,9907.86,NA,NA,NA,9907.86,9907.86,794.06,850.95,1717.43,1,1063,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","VD"
2021-02-21,612,51,561,80380,FALSE,0,FALSE,0,FALSE,0,TRUE,80380,TRUE,80380,TRUE,7005,7005,13939,1004.14,979.79,8.3,7.03,TRUE,9.2,4.2,5.3,9.2,9.2,6.7,805098,76.02,124.72,121.7,9983.88,NA,NA,NA,9983.88,9983.88,870.08,870.08,1731.34,1,1063,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","VD"
2021-02-22,1165,103,1062,81545,FALSE,0,FALSE,0,FALSE,0,TRUE,81545,TRUE,81545,TRUE,8170,7004,13845,1029.43,986.21,8.8,6.91,TRUE,9.2,4.2,5.3,9.2,9.2,6.7,805098,144.7,127.86,122.5,10128.58,NA,NA,NA,10128.58,10128.58,1014.78,869.96,1719.67,1,1063,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","VD"
2021-02-23,1311,76,1235,82856,FALSE,0,FALSE,0,FALSE,0,TRUE,82856,TRUE,82856,TRUE,9481,7176,13990,991,974.36,5.8,6.86,TRUE,9.2,4.2,5.3,9.2,9.2,6.7,805098,162.84,123.09,121.02,10291.42,NA,NA,NA,10291.42,10291.42,1177.62,891.32,1737.68,1,1063,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","VD"
2021-02-24,880,63,817,83736,FALSE,0,FALSE,0,FALSE,0,TRUE,83736,TRUE,83736,TRUE,10361,7029,13778,979.14,969.57,7.2,7,TRUE,9.2,4.2,5.3,9.2,9.2,6.7,805098,109.3,121.62,120.43,10400.72,NA,NA,NA,10400.72,10400.72,1286.92,873.06,1711.34,1,1063,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","VD"
2021-02-25,1297,60,1237,85033,FALSE,0,FALSE,0,FALSE,0,TRUE,85033,TRUE,85033,TRUE,11658,7206,13947,958.86,960.71,4.6,7.81,TRUE,9.2,4.2,5.3,9.2,9.2,6.7,805098,161.1,119.1,119.33,10561.82,NA,NA,NA,10561.82,10561.82,1448.02,895.05,1732.34,1,1063,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","VD"
2021-02-26,944,60,884,85977,FALSE,0,FALSE,0,FALSE,0,TRUE,85977,TRUE,85977,TRUE,12602,6937,13714,971.86,973.93,6.4,7.61,TRUE,9.2,4.2,5.3,9.2,9.2,6.7,805098,117.25,120.71,120.97,10679.07,NA,NA,NA,10679.07,10679.07,1565.28,861.63,1703.4,1,1063,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","VD"
2021-02-27,645,51,594,86622,FALSE,0,FALSE,0,FALSE,0,TRUE,86622,TRUE,86622,TRUE,13247,6854,13705,923.57,975.14,7.9,8.13,TRUE,9.2,4.2,5.3,9.2,9.2,6.7,805098,80.11,114.72,121.12,10759.19,NA,NA,NA,10759.19,10759.19,1645.39,851.32,1702.28,1,1063,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","VD"
